Date       Time        Year        Longitude Latitude  swh_20hz_ku  swh_20hz_c swh_2
2011-07-06 09:05:08.29 2011.5106 27.329386 58.793736    0.050        0.078   9999.000
2011-07-06 09:05:08.34 2011.5106 27.333256 58.792038    0.000        0.227   9999.000
2011-07-06 09:05:08.39 2011.5106 27.337126 58.790344    0.000       -0.018   9999.000
2011-07-06 09:05:08.44 2011.5106 27.340994 58.788647    0.000       -0.006   9999.000
2011-07-06 09:05:08.49 2011.5106 27.344862 58.786953    0.000        0.191   9999.000
2011-07-06 09:05:08.54 2011.5106 27.348730 58.785255    0.069       -0.018   9999.000
2011-07-06 09:05:08.59 2011.5106 27.352598 58.783562    0.079        0.159   9999.000
2011-07-06 09:05:08.65 2011.5106 27.356464 58.781864    0.063       -0.018   9999.000
2011-07-06 09:05:08.70 2011.5106 27.360332 58.780167    0.055        0.083   9999.000
2011-07-06 09:05:08.75 2011.5106 27.364199 58.778469    0.075       -0.011   9999.000
2011-07-06 09:05:08.80 2011.5106 27.368065 58.776772    0.102        0.171   9999.000
2011-07-06 09:05:08.85 2011.5106 27.371929 58.775074    0.146        0.324   9999.000
2011-07-06 09:05:08.90 2011.5106 27.375795 58.773380    0.130        0.133   9999.000
2011-07-06 09:05:08.95 2011.5106 27.379662 58.771683    0.058       -0.018   9999.000
2011-07-06 09:05:09.00 2011.5106 27.383526 58.769985    0.000       -0.018   9999.000
2011-07-06 09:05:09.05 2011.5106 27.387388 58.768288    0.072        0.166   9999.000
2011-07-06 09:05:09.10 2011.5106 27.391253 58.766590    0.000       -0.018   9999.000
2011-07-06 09:05:09.16 2011.5106 27.395117 58.764893    0.000       -0.018   9999.000
2011-07-06 09:05:09.21 2011.5106 27.398979 58.763195    0.000       -0.018   9999.000
2011-07-06 09:05:09.26 2011.5106 27.402842 58.761497    0.093        0.000   9999.000
2011-07-06 09:05:09.31 2011.5106 27.406704 58.759796    0.184        0.000   9999.000
2011-07-06 09:05:09.36 2011.5106 27.410564 58.758099    0.026        0.000   9999.000
2011-07-06 09:05:09.41 2011.5106 27.414427 58.756401    0.000        0.065   9999.000
2011-07-06 09:05:09.46 2011.5106 27.418287 58.754704    0.065        0.121   9999.000
2011-07-06 09:05:09.51 2011.5106 27.422148 58.753002    0.091        0.000   9999.000
2011-07-06 09:05:09.56 2011.5106 27.426008 58.751305    0.077        0.197   9999.000
2011-07-06 09:05:09.61 2011.5106 27.429869 58.749607    0.032        0.000   9999.000
2011-07-06 09:05:09.67 2011.5106 27.433727 58.747906    0.082        0.000   9999.000
2011-07-06 09:05:09.72 2011.5106 27.437586 58.746208    0.089        0.000   9999.000
2011-07-06 09:05:09.77 2011.5106 27.441444 58.744511    0.000        0.135   9999.000
2011-07-06 09:05:09.82 2011.5106 27.445303 58.742809    0.000        0.150   9999.000
2011-07-06 09:05:09.87 2011.5106 27.449162 58.741112    0.043        0.376   9999.000
2011-07-06 09:05:09.92 2011.5106 27.453018 58.739410    0.000        0.000   9999.000
2011-07-06 09:05:09.97 2011.5106 27.456875 58.737709    0.161        0.000   9999.000
2011-07-06 09:05:10.02 2011.5106 27.460732 58.736012    0.000        0.000   9999.000
2011-07-06 09:05:10.07 2011.5106 27.464588 58.734310    0.056        0.000   9999.000
2011-07-06 09:05:10.12 2011.5106 27.468443 58.732609    0.068        0.000   9999.000
2011-07-06 09:05:10.18 2011.5106 27.472300 58.730911    0.000        0.060   9999.000
2011-07-06 09:05:10.23 2011.5106 27.476154 58.729210    0.000        0.000   9999.000
2011-07-06 09:05:10.28 2011.5106 27.480007 58.727509    0.000       -0.017   9999.000
2011-07-06 09:05:10.33 2011.5106 27.483864 58.725807    0.000        0.127   9999.000
2011-07-06 09:05:10.38 2011.5106 27.487717 58.724110    0.000       -0.017   9999.000
2011-07-06 09:05:10.43 2011.5106 27.491570 58.722408    0.000        0.149   9999.000
2011-07-06 09:05:10.48 2011.5106 27.495422 58.720707    0.113       -0.017   9999.000
2011-07-06 09:05:10.53 2011.5106 27.499275 58.719006    0.036       -0.017   9999.000
2011-07-06 09:05:10.58 2011.5106 27.503128 58.717304    0.044       -0.017   9999.000
2011-07-06 09:05:10.63 2011.5106 27.506979 58.715603    0.035       -0.010   9999.000
2011-07-06 09:05:10.69 2011.5106 27.510832 58.713902    0.000        0.047   9999.000
2011-07-06 09:05:10.74 2011.5106 27.514683 58.712196    0.152        0.154   9999.000
2011-07-06 09:05:10.79 2011.5106 27.518534 58.710495    0.000        0.187   9999.000
2011-07-06 09:05:10.84 2011.5106 27.522383 58.708794    0.017       -0.017   9999.000
2011-07-06 09:05:10.89 2011.5106 27.526234 58.707092    0.084        0.152   9999.000
2011-07-06 09:05:10.94 2011.5106 27.530083 58.705391    0.124        0.308   9999.000
2011-07-06 09:05:10.99 2011.5106 27.533932 58.703690    0.000        0.080   9999.000
2011-07-06 09:05:11.04 2011.5106 27.537781 58.701984    0.000       -0.017   9999.000
2011-07-06 09:05:11.09 2011.5106 27.541628 58.700283    0.117        0.083   9999.000
2011-07-06 09:05:11.14 2011.5106 27.545475 58.698582    0.105        0.331   9999.000
2011-07-06 09:05:11.19 2011.5106 27.549324 58.696877    0.000       -0.017   9999.000
2011-07-06 09:05:11.25 2011.5106 27.553171 58.695175    0.041       -0.017   9999.000
2011-07-06 09:05:11.30 2011.5106 27.557018 58.693470    0.055        0.259   9999.000
2011-07-06 09:05:11.35 2011.5106 27.560863 58.691769    0.032       -0.015   9999.000
2011-07-06 09:05:11.40 2011.5106 27.564711 58.690063    0.000       -0.015   9999.000
2011-07-06 09:05:11.45 2011.5106 27.568556 58.688362    0.046       -0.015   9999.000
2011-07-06 09:05:11.50 2011.5106 27.572401 58.686657    0.000       -0.015   9999.000
2011-07-06 09:05:11.55 2011.5106 27.576244 58.684952    0.027       -0.015   9999.000
2011-07-06 09:05:11.60 2011.5106 27.580090 58.683250    0.086        0.163   9999.000
2011-07-06 09:05:11.65 2011.5106 27.583933 58.681545    0.000        0.231   9999.000
2011-07-06 09:05:11.70 2011.5106 27.587776 58.679840    0.118       -0.015   9999.000
2011-07-06 09:05:11.76 2011.5106 27.591619 58.678139    0.000       -0.015   9999.000
2011-07-06 09:05:11.81 2011.5106 27.595463 58.676434    0.000       -0.015   9999.000
2011-07-06 09:05:11.86 2011.5106 27.599304 58.674728    0.000       -0.015   9999.000
2011-07-06 09:05:11.91 2011.5106 27.603148 58.673023    0.119        0.030   9999.000
2011-07-06 09:05:11.96 2011.5106 27.606989 58.671318    0.139       -0.015   9999.000
2011-07-06 09:05:12.01 2011.5106 27.610830 58.669613    0.000       -0.015   9999.000
2011-07-06 09:05:12.06 2011.5106 27.614670 58.667908    0.000       -0.015   9999.000
2011-07-06 09:05:12.11 2011.5106 27.618511 58.666203    0.000        0.209   9999.000
2011-07-06 09:05:12.16 2011.5106 27.622351 58.664497    0.000       -0.015   9999.000
2011-07-06 09:05:12.21 2011.5106 27.626190 58.662792    0.000       -0.015   9999.000
2011-07-06 09:05:12.27 2011.5106 27.630030 58.661087    0.000        0.171   9999.000
2011-07-06 09:05:12.32 2011.5106 27.633867 58.659382    0.000       -0.028   9999.000
2011-07-06 09:05:12.37 2011.5106 27.637707 58.657677    0.067        0.368   9999.000
2011-07-06 09:05:12.42 2011.5106 27.641544 58.655968    0.000       -0.028   9999.000
2011-07-06 09:05:12.47 2011.5106 27.645382 58.654263    0.100        0.196   9999.000
2011-07-06 09:05:12.52 2011.5106 27.649220 58.652557    0.087        0.695   9999.000
2011-07-06 09:05:12.57 2011.5106 27.653055 58.650852    0.000        0.451   9999.000
2011-07-06 09:05:12.62 2011.5106 27.656893 58.649143    0.000        2.006   9999.000
2011-07-06 09:05:12.67 2011.5106 27.660728 58.647438    0.021        2.403   9999.000
2011-07-06 09:05:12.72 2011.5106 27.664564 58.645729    0.000        0.228   9999.000
2011-07-06 09:05:12.78 2011.5106 27.668400 58.644024    0.046        0.674   9999.000
2011-07-06 09:05:12.83 2011.5106 27.672234 58.642319    0.000        2.016   9999.000
2011-07-06 09:05:12.88 2011.5106 27.676067 58.640610    0.000        2.186   9999.000
2011-07-06 09:05:12.93 2011.5106 27.679901 58.638905    0.175        2.829   9999.000
2011-07-06 09:05:12.98 2011.5106 27.683737 58.637196    0.077        0.464   9999.000
2011-07-06 09:05:13.03 2011.5106 27.687569 58.635487    0.200        1.723   9999.000
2011-07-06 09:05:13.08 2011.5106 27.691402 58.633781    0.036        0.108   9999.000
2011-07-06 09:05:13.13 2011.5106 27.695234 58.632072    0.458        0.895   9999.000
2011-07-06 09:05:13.18 2011.5106 27.699066 58.630363    0.317        1.152   9999.000
2011-07-06 09:05:13.23 2011.5106 27.702898 58.628658 9999.000     9999.000   9999.000
2011-07-06 09:05:13.28 2011.5106 27.706728 58.626949 9999.000     9999.000   9999.000
2011-07-06 09:05:13.34 2011.5106 27.710560 58.625240 9999.000     9999.000   9999.000
2011-07-06 09:05:13.39 2011.5106 27.714390 58.623531 9999.000     9999.000   9999.000
2011-07-06 09:05:13.44 2011.5106 27.718222 58.621822 9999.000     9999.000   9999.000
2011-07-06 09:05:13.49 2011.5106 27.722050 58.620113 9999.000     9999.000   9999.000
2011-07-06 09:05:13.54 2011.5106 27.725880 58.618404 9999.000     9999.000   9999.000
2011-07-06 09:05:13.59 2011.5106 27.729708 58.616695 9999.000     9999.000   9999.000
2011-07-06 09:05:13.64 2011.5106 27.733538 58.614986 9999.000     9999.000   9999.000
2011-07-06 09:05:13.69 2011.5106 27.737366 58.613277 9999.000     9999.000   9999.000
2011-07-06 09:05:13.74 2011.5106 27.741194 58.611568 9999.000     9999.000   9999.000
2011-07-06 09:05:13.79 2011.5106 27.745020 58.609859 9999.000     9999.000   9999.000
2011-07-06 09:05:13.85 2011.5106 27.748846 58.608150 9999.000     9999.000   9999.000
2011-07-06 09:05:13.90 2011.5106 27.752672 58.606441 9999.000     9999.000   9999.000
2011-07-06 09:05:13.95 2011.5106 27.756500 58.604733 9999.000     9999.000   9999.000
2011-07-06 09:05:14.00 2011.5106 27.760324 58.603020 9999.000     9999.000   9999.000
2011-07-06 09:05:14.05 2011.5106 27.764151 58.601311 9999.000     9999.000   9999.000
2011-07-06 09:05:14.10 2011.5106 27.767977 58.599602 9999.000     9999.000   9999.000
2011-07-06 09:05:14.15 2011.5106 27.771799 58.597889 9999.000     9999.000   9999.000
2011-07-06 09:05:14.20 2011.5106 27.775623 58.596180 9999.000     9999.000   9999.000
