Date       Time        Year        Longitude Latitude  swh_20hz_ku  swh_20hz_c swh_2
2011-09-13 18:54:55.47 2011.7008 27.242477 58.825401    0.000        0.118   9999.000
2011-09-13 18:54:55.52 2011.7008 27.246355 58.823708    0.000        0.211   9999.000
2011-09-13 18:54:55.58 2011.7008 27.250233 58.822014    0.022        0.182   9999.000
2011-09-13 18:54:55.63 2011.7008 27.254108 58.820320    0.060       -0.024   9999.000
2011-09-13 18:54:55.68 2011.7008 27.257984 58.818626    0.096       -0.024   9999.000
2011-09-13 18:54:55.73 2011.7008 27.261862 58.816933    0.000       -0.024   9999.000
2011-09-13 18:54:55.78 2011.7008 27.265738 58.815239    0.074        0.043   9999.000
2011-09-13 18:54:55.83 2011.7008 27.269611 58.813545    0.000        0.030   9999.000
2011-09-13 18:54:55.88 2011.7008 27.273487 58.811852    0.097        0.207   9999.000
2011-09-13 18:54:55.93 2011.7008 27.277361 58.810154    0.000        0.083   9999.000
2011-09-13 18:54:55.98 2011.7008 27.281235 58.808460    0.116       -0.019   9999.000
2011-09-13 18:54:56.03 2011.7008 27.285109 58.806767    0.025        0.130   9999.000
2011-09-13 18:54:56.09 2011.7008 27.288982 58.805073    0.075        0.183   9999.000
2011-09-13 18:54:56.14 2011.7008 27.292854 58.803375   -0.001        0.087   9999.000
2011-09-13 18:54:56.19 2011.7008 27.296726 58.801682   -0.001       -0.019   9999.000
2011-09-13 18:54:56.24 2011.7008 27.300598 58.799988    0.128       -0.019   9999.000
2011-09-13 18:54:56.29 2011.7008 27.304470 58.798290    0.062        0.224   9999.000
2011-09-13 18:54:56.34 2011.7008 27.308340 58.796597    0.020        0.043   9999.000
2011-09-13 18:54:56.39 2011.7008 27.312212 58.794899   -0.001        0.378   9999.000
2011-09-13 18:54:56.44 2011.7008 27.316082 58.793205    0.036        0.119   9999.000
2011-09-13 18:54:56.49 2011.7008 27.319952 58.791512    0.078        0.136   9999.000
2011-09-13 18:54:56.54 2011.7008 27.323822 58.789814    0.053       -0.019   9999.000
2011-09-13 18:54:56.59 2011.7008 27.327690 58.788116    0.058        0.117   9999.000
2011-09-13 18:54:56.65 2011.7008 27.331560 58.786423    0.044        0.004   9999.000
2011-09-13 18:54:56.70 2011.7008 27.335428 58.784725   -0.001       -0.019   9999.000
2011-09-13 18:54:56.75 2011.7008 27.339296 58.783028    0.024       -0.019   9999.000
2011-09-13 18:54:56.80 2011.7008 27.343164 58.781330    0.105        0.729   9999.000
2011-09-13 18:54:56.85 2011.7008 27.347031 58.779636    0.090       -0.019   9999.000
2011-09-13 18:54:56.90 2011.7008 27.350897 58.777939    0.127        0.207   9999.000
2011-09-13 18:54:56.95 2011.7008 27.354763 58.776241    0.118        0.005   9999.000
2011-09-13 18:54:57.00 2011.7008 27.358629 58.774544   -0.002        0.259   9999.000
2011-09-13 18:54:57.05 2011.7008 27.362495 58.772846    0.093       -0.022   9999.000
2011-09-13 18:54:57.10 2011.7008 27.366362 58.771149    0.144        0.028   9999.000
2011-09-13 18:54:57.16 2011.7008 27.370224 58.769451    0.013       -0.022   9999.000
2011-09-13 18:54:57.21 2011.7008 27.374090 58.767754   -0.002        0.064   9999.000
2011-09-13 18:54:57.26 2011.7008 27.377954 58.766056    0.143        0.212   9999.000
2011-09-13 18:54:57.31 2011.7008 27.381817 58.764359    0.163        0.037   9999.000
2011-09-13 18:54:57.36 2011.7008 27.385679 58.762661    0.029       -0.022   9999.000
2011-09-13 18:54:57.41 2011.7008 27.389544 58.760963    0.127       -0.022   9999.000
2011-09-13 18:54:57.46 2011.7008 27.393404 58.759266    0.074       -0.022   9999.000
2011-09-13 18:54:57.51 2011.7008 27.397266 58.757568   -0.002        0.030   9999.000
2011-09-13 18:54:57.56 2011.7008 27.401129 58.755867    0.114        0.271   9999.000
2011-09-13 18:54:57.61 2011.7008 27.404989 58.754169    0.084        0.077   9999.000
2011-09-13 18:54:57.67 2011.7008 27.408852 58.752472    0.079        0.122   9999.000
2011-09-13 18:54:57.72 2011.7008 27.412712 58.750774    0.079        0.320   9999.000
2011-09-13 18:54:57.77 2011.7008 27.416573 58.749073    0.067        0.160   9999.000
2011-09-13 18:54:57.82 2011.7008 27.420431 58.747375   -0.002        0.204   9999.000
2011-09-13 18:54:57.87 2011.7008 27.424290 58.745674    0.043        0.142   9999.000
2011-09-13 18:54:57.92 2011.7008 27.428148 58.743977    0.171       -0.022   9999.000
2011-09-13 18:54:57.97 2011.7008 27.432009 58.742275   -0.002        0.073   9999.000
2011-09-13 18:54:58.02 2011.7008 27.435865 58.740578    0.068        0.281   9999.000
2011-09-13 18:54:58.07 2011.7008 27.439722 58.738876   -0.001       -0.024   9999.000
2011-09-13 18:54:58.12 2011.7008 27.443581 58.737175    0.107        0.199   9999.000
2011-09-13 18:54:58.18 2011.7008 27.447437 58.735477    0.062       -0.024   9999.000
2011-09-13 18:54:58.23 2011.7008 27.451294 58.733776   -0.001        0.286   9999.000
2011-09-13 18:54:58.28 2011.7008 27.455151 58.732075    0.148       -0.024   9999.000
2011-09-13 18:54:58.33 2011.7008 27.459005 58.730377    0.086        0.097   9999.000
2011-09-13 18:54:58.38 2011.7008 27.462860 58.728676   -0.001       -0.024   9999.000
2011-09-13 18:54:58.43 2011.7008 27.466717 58.726974   -0.001       -0.024   9999.000
2011-09-13 18:54:58.48 2011.7008 27.470570 58.725273    0.108        0.023   9999.000
2011-09-13 18:54:58.53 2011.7008 27.474424 58.723572    0.125        0.173   9999.000
2011-09-13 18:54:58.58 2011.7008 27.478277 58.721870    0.124       -0.024   9999.000
2011-09-13 18:54:58.63 2011.7008 27.482130 58.720169 9999.000     9999.000   9999.000
2011-09-13 18:54:58.68 2011.7008 27.485985 58.718468   -0.001        0.144   9999.000
2011-09-13 18:54:58.74 2011.7008 27.489838 58.716766   -0.001        0.043   9999.000
2011-09-13 18:54:58.79 2011.7008 27.493689 58.715065    0.054        0.558   9999.000
2011-09-13 18:54:58.84 2011.7008 27.497541 58.713364    0.013        0.033   9999.000
2011-09-13 18:54:58.89 2011.7008 27.501392 58.711662    0.101       -0.024   9999.000
2011-09-13 18:54:58.94 2011.7008 27.505243 58.709961    0.048       -0.024   9999.000
2011-09-13 18:54:58.99 2011.7008 27.509092 58.708260    0.048        0.095   9999.000
2011-09-13 18:54:59.04 2011.7008 27.512943 58.706558    0.104       -0.017   9999.000
2011-09-13 18:54:59.09 2011.7008 27.516792 58.704853    0.043        0.128   9999.000
2011-09-13 18:54:59.14 2011.7008 27.520641 58.703152    0.000       -0.017   9999.000
2011-09-13 18:54:59.19 2011.7008 27.524490 58.701450    0.000        0.193   9999.000
2011-09-13 18:54:59.25 2011.7008 27.528339 58.699745    0.000        0.142   9999.000
2011-09-13 18:54:59.30 2011.7008 27.532188 58.698044    0.000        0.042   9999.000
2011-09-13 18:54:59.35 2011.7008 27.536036 58.696342    0.094        0.015   9999.000
2011-09-13 18:54:59.40 2011.7008 27.539883 58.694637    0.031       -0.017   9999.000
2011-09-13 18:54:59.45 2011.7008 27.543730 58.692936    0.064        0.001   9999.000
2011-09-13 18:54:59.50 2011.7008 27.547575 58.691231    0.020        0.039   9999.000
2011-09-13 18:54:59.55 2011.7008 27.551422 58.689529    0.000        0.155   9999.000
2011-09-13 18:54:59.60 2011.7008 27.555267 58.687824    0.000        0.263   9999.000
2011-09-13 18:54:59.65 2011.7008 27.559114 58.686119    0.000       -0.017   9999.000
2011-09-13 18:54:59.70 2011.7008 27.562960 58.684418    0.000        0.037   9999.000
2011-09-13 18:54:59.76 2011.7008 27.566803 58.682713    0.000        0.120   9999.000
